master wl Halpha_HeII6527 combined model 19002
4861.38
4861.4
4861.43
4861.46
4861.51
4861.57
4861.65
4861.76
4861.91
4861.91
4862.11
4862.38
4862.74
4862.76
4862.88
4863.22
4863.86
4864.38
4864.72
4865.88
4865.88
4867.38
4867.42
4868.89
4870.39
4871.9
4873.4
4874.91
4876.42
4877.92
4879.43
4880.94
4882.46
4883.97
4885.48
4887.0
4888.51
4890.03
4891.54
4893.06
4894.58
4896.1
4897.62
4899.14
4900.67
4902.19
4903.72
4905.24
4906.77
4908.3
4909.82
4911.35
4912.88
4914.42
4915.95
4917.48
4919.02
4920.04
4920.23
4920.53
4920.87
4921.14
4921.34
4921.36
4921.49
4921.6
4921.69
4921.75
4921.79
4921.83
4921.85
4921.87
4921.89
4921.93
4921.97
4921.99
4922.01
4922.03
4922.07
4922.11
4922.18
4922.26
4922.37
4922.5
4922.52
4922.72
4922.99
4923.35
4923.63
4923.83
4924.47
4924.77
4925.34
4925.91
4927.04
4928.18
4929.32
4930.46
4931.6
4932.74
4933.88
4935.02
4936.16
4937.3
4938.44
4939.59
4940.73
4941.88
4943.02
4944.16
4945.31
4946.46
4947.6
4948.75
4949.9
4951.05
4952.2
4953.34
4954.49
4955.65
4956.8
4957.95
4959.1
4960.25
4961.41
4962.56
4963.71
4964.87
4966.02
4967.18
4968.34
4969.49
4970.65
4971.81
4972.97
4974.12
4975.28
4976.44
4977.61
4978.77
4979.93
4981.09
4982.25
4983.42
4984.58
4985.74
4986.91
4988.08
4989.24
4990.41
4991.57
4992.74
4993.91
4995.08
5335.79
5336.96
5338.14
5339.32
5340.5
5341.68
5342.86
5344.04
5345.22
5346.4
5347.59
5348.77
5349.95
5351.14
5352.32
5353.5
5354.69
5355.88
5357.06
5358.25
5359.44
5360.63
5361.81
5363.0
5364.19
5365.38
5366.57
5367.77
5368.96
5370.15
5371.34
5372.54
5373.73
5374.92
5376.12
5377.31
5378.51
5379.71
5380.9
5382.1
5383.3
5384.5
5385.7
5386.9
5388.1
5389.3
5390.5
5391.7
5392.91
5394.11
5395.31
5396.52
5397.72
5398.93
5400.13
5401.34
5402.54
5403.75
5404.96
5406.17
5407.38
5407.75
5408.59
5408.73
5409.46
5409.8
5410.01
5410.41
5410.72
5410.94
5411.01
5411.11
5411.24
5411.33
5411.4
5411.46
5411.5
5411.53
5411.55
5411.56
5411.61
5411.66
5411.68
5411.7
5411.73
5411.77
5411.82
5411.89
5411.99
5412.11
5412.22
5412.28
5412.51
5412.81
5413.22
5413.43
5413.77
5414.5
5414.64
5415.48
5415.85
5417.07
5418.28
5419.5
5420.71
5421.93
5423.14
5424.36
5425.58
5426.79
5428.01
5429.23
5430.45
5431.67
5432.89
5434.11
5435.33
5436.55
5437.78
5439.0
5440.22
5441.45
5442.67
5443.9
5445.12
5446.35
5447.58
5448.8
5450.03
5451.26
5452.49
5453.72
5454.95
5456.18
5457.41
5458.64
5459.88
5461.11
5462.34
5463.58
5464.81
5466.05
5467.28
5468.52
5469.76
5470.99
5472.23
5473.47
5474.71
5475.95
5477.19
5478.43
5479.67
5480.92
5482.16
5483.4
5484.64
5485.89
5487.13
5488.38
5489.63
5790.85
5792.17
5793.48
5794.8
5796.12
5797.44
5798.76
5800.08
5801.4
5802.72
5804.04
5805.36
5806.69
5808.01
5809.33
5810.66
5811.98
5813.31
5814.64
5815.96
5817.29
5818.62
5819.95
5821.28
5822.61
5823.94
5825.27
5826.61
5827.94
5829.27
5830.61
5831.94
5833.28
5834.61
5835.95
5837.28
5838.62
5839.96
5841.3
5842.64
5843.98
5845.32
5846.66
5848.0
5849.35
5850.69
5852.03
5853.38
5854.72
5856.07
5857.41
5858.76
5860.11
5861.46
5862.81
5864.15
5865.51
5866.86
5868.21
5869.56
5870.91
5872.26
5872.57
5873.35
5873.62
5873.93
5874.37
5874.69
5874.94
5874.97
5875.12
5875.25
5875.35
5875.43
5875.48
5875.53
5875.56
5875.58
5875.6
5875.61
5875.65
5875.69
5875.7
5875.72
5875.74
5875.77
5875.82
5875.87
5875.95
5876.05
5876.18
5876.33
5876.36
5876.61
5876.93
5877.37
5877.68
5877.95
5878.73
5879.04
5880.4
5881.75
5883.11
5884.47
5885.83
5887.19
5888.55
5889.91
5891.27
5892.64
5894.0
5895.36
5896.73
5898.09
5899.46
5900.82
5902.19
5903.56
5904.93
5906.3
5907.67
5909.04
5910.41
5911.78
5913.15
5914.52
5915.9
5917.27
5918.64
5920.02
5921.4
5922.77
5924.15
5925.53
5926.91
5928.29
5929.66
5931.05
5932.43
5933.81
5935.19
5936.57
5937.96
5939.34
5940.73
5942.11
5943.5
5944.88
5946.27
5947.66
5949.05
5950.44
5951.83
5953.22
5954.61
5956.0
5957.39
5958.79
5960.18
5961.58
5962.97
6313.99
6315.43
6316.86
6318.3
6319.74
6321.18
6322.61
6324.05
6325.49
6326.93
6328.38
6329.82
6331.26
6332.7
6334.15
6335.59
6337.04
6338.48
6339.93
6341.38
6342.83
6344.27
6345.72
6347.17
6348.62
6350.07
6351.53
6352.98
6354.43
6355.89
6357.34
6358.8
6360.25
6361.71
6363.17
6364.62
6366.08
6367.54
6369.0
6370.46
6371.92
6373.38
6374.85
6376.31
6377.77
6379.24
6380.7
6382.17
6383.64
6385.1
6386.57
6388.04
6389.51
6390.98
6392.45
6393.92
6395.39
6396.87
6398.34
6399.81
6401.29
6402.69
6402.76
6403.64
6404.24
6404.36
6404.89
6405.28
6405.58
6405.72
6405.8
6405.97
6406.09
6406.18
6406.25
6406.3
6406.34
6406.37
6406.39
6406.41
6406.45
6406.5
6406.52
6406.54
6406.57
6406.61
6406.66
6406.73
6406.82
6406.94
6407.11
6407.19
6407.33
6407.63
6408.02
6408.55
6408.67
6409.27
6410.15
6410.22
6411.63
6413.11
6414.59
6416.07
6417.55
6419.04
6420.52
6422.01
6423.49
6424.98
6426.46
6427.95
6429.44
6430.93
6432.41
6433.9
6435.39
6436.89
6438.38
6439.87
6441.36
6442.86
6444.35
6445.85
6447.34
6448.84
6450.34
6451.83
6453.33
6454.83
6456.33
6457.83
6459.34
6460.84
6462.34
6463.84
6464.6
6468.15
6471.7
6475.25
6478.8
6482.36
6485.92
6489.49
6493.06
6496.64
6500.21
6503.8
6507.38
6510.97
6514.57
6518.17
6521.77
6523.27
6524.26
6525.0
6525.37
6525.55
6525.96
6526.27
6526.5
6526.67
6526.8
6526.89
6526.96
6527.02
6527.06
6527.09
6527.11
6527.13
6527.17
6527.22
6527.24
6527.26
6527.29
6527.33
6527.39
6527.46
6527.55
6527.68
6527.85
6528.08
6528.39
6528.8
6528.98
6529.36
6530.1
6531.09
6532.6
6536.22
6539.84
6543.47
6547.1
6550.73
6554.06
6554.37
6555.39
6556.28
6556.61
6557.52
6557.93
6558.01
6558.2
6558.71
6559.09
6559.16
6559.38
6559.59
6559.74
6559.86
6559.95
6560.02
6560.07
6560.08
6560.1
6560.13
6560.15
6560.21
6560.27
6560.29
6560.32
6560.36
6560.4
6560.47
6560.56
6560.68
6560.77
6560.83
6561.05
6561.28
6561.33
6561.66
6561.67
6561.71
6561.95
6562.17
6562.22
6562.33
6562.45
6562.54
6562.6
6562.65
6562.69
6562.8
6562.9
6562.91
6562.95
6563.0
6563.06
6563.15
6563.27
6563.43
6563.64
6563.81
6563.93
6564.32
6564.83
6565.04
6565.31
6565.52
6566.44
6567.68
6568.96
6569.34
6571.56
6572.62
6576.29
6579.95
6583.62
6587.3
6590.98
6594.66
6598.35
6602.04
6605.74
6609.43
6613.14
6616.85
6620.56
6624.28
6628.0
6631.72
6635.45
6636.29
6638.32
6640.36
6642.4
6644.44
6646.48
6648.52
6650.57
6652.61
6654.66
6656.71
6658.76
6660.81
6662.86
6664.91
6666.97
6669.02
6671.08
6673.14
6673.54
6674.71
6675.2
6675.58
6676.23
6676.72
6677.08
6677.26
6677.35
6677.55
6677.71
6677.82
6677.9
6677.97
6678.01
6678.05
6678.07
6678.09
6678.15
6678.21
6678.23
6678.25
6678.29
6678.34
6678.4
6678.48
6678.6
6678.75
6678.95
6679.22
6679.22
6679.32
6679.59
6680.07
6680.24
6680.73
6681.01
6681.38
6681.59
6681.6
6682.02
6682.34
6682.57
6682.75
6682.77
6682.89
6682.99
6683.06
6683.12
6683.16
6683.19
6683.21
6683.23
6683.28
6683.33
6683.35
6683.37
6683.4
6683.44
6683.45
6683.5
6683.57
6683.67
6683.8
6683.98
6684.22
6684.54
6684.97
6685.51
6685.55
6686.32
6687.35
6687.58
6689.65
6691.72
6693.79
6695.86
6697.93
6700.01
6702.08
6704.16
6706.24
6708.32
6710.4
6712.48
6714.57
6716.65
6718.74
6720.82
6722.91
6725.0
6727.09
6729.19
6731.28
6733.38
6735.47
6737.57
6739.67
6741.77
6743.87
6745.98
6748.08
6750.19
6752.29
6754.4
6756.51
6758.62
6760.74
6762.85
6764.96
6767.08
6769.2
6771.32
6773.44
6775.56
6963.22
6964.8
6966.39
6967.97
6969.56
6971.14
6972.73
6974.32
6975.91
6977.49
6979.08
6980.67
6982.26
6983.86
6985.45
6987.04
6988.64
6990.23
6991.83
6993.42
6995.02
6996.62
6998.21
6999.81
7001.41
7003.01
7004.61
7006.22
7007.82
7009.42
7011.03
7012.63
7014.24
7015.84
7017.45
7019.06
7020.67
7022.28
7023.89
7025.5
7027.11
7028.72
7030.33
7031.95
7033.56
7035.18
7036.79
7038.41
7040.03
7041.64
7043.26
7044.88
7046.5
7048.12
7049.75
7051.37
7052.99
7054.62
7056.24
7057.87
7059.49
7060.44
7061.12
7061.64
7062.54
7062.75
7063.21
7063.71
7064.09
7064.37
7064.38
7064.57
7064.73
7064.85
7064.93
7065.0
7065.05
7065.08
7065.11
7065.13
7065.19
7065.25
7065.27
7065.3
7065.33
7065.38
7065.45
7065.53
7065.65
7065.81
7066.0
7066.01
7066.29
7066.67
7067.17
7067.63
7067.84
7068.74
7069.27
7069.95
7070.9
7072.53
7074.16
7075.8
7077.43
7079.07
7080.7
7082.34
7083.98
7085.62
7087.25
7088.89
7090.54
7092.18
7093.82
7095.46
7097.11
7098.75
7100.4
7102.04
7103.69
7105.34
7106.98
7108.63
7110.28
7111.93
7113.58
7115.24
7116.89
7118.54
7120.2
7121.85
7123.51
7125.17
7126.82
7128.48
7130.14
7131.8
7133.46
7135.12
7136.78
7138.45
7140.11
7141.78
7143.44
7145.11
7146.77
7148.44
7150.11
7151.78
7153.45
7155.12
7156.79
7158.46
7160.14
7161.81
7163.48
7165.16
7166.84
7168.51
7170.19
